STATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00438169,2007-11-08,0.5,0.0,0.0,-1.1,-3.3
USC00438169,2007-11-09,0.0,0.0,0.0,3.3,-7.2
USC00438169,2007-11-10,0.0,0.0,0.0,1.1,-7.8
USC00438169,2007-11-11,0.0,0.0,0.0,1.7,-7.2
USC00438169,2007-11-12,0.0,0.0,0.0,4.4,-7.8
USC00438169,2007-11-13,1.5,0.0,0.0,5.6,-6.1
USC00438169,2007-11-14,0.0,0.0,0.0,10.6,-3.3
USC00438169,2007-11-15,17.0,0.0,0.0,5.0,-4.4
USC00438169,2007-11-16,24.6,8.0,0.0,0.0,0.0
USC00438169,2007-11-17,10.9,180.0,178.0,-1.7,-6.1
USC00438169,2007-11-18,0.3,5.0,127.0,0.0,-11.1
USC00438169,2007-11-19,0.0,0.0,102.0,0.0,-13.3
USC00438169,2007-11-20,0.0,0.0,102.0,-2.2,-12.8
USC00438169,2007-11-21,6.6,66.0,152.0,0.0,-6.1
USC00438169,2007-11-22,19.8,33.0,127.0,0.6,-2.8
USC00438169,2007-11-23,8.1,18.0,102.0,-6.7,-8.9
USC00438169,2007-11-24,0.8,30.0,127.0,-4.4,-13.9
USC00438169,2007-11-25,0.3,3.0,127.0,0.6,-13.9
USC00438169,2007-11-26,0.3,3.0,102.0,1.1,-6.1
USC00438169,2007-11-27,21.3,0.0,76.0,1.1,-1.7
USC00438169,2007-11-28,2.3,25.0,102.0,-1.1,-7.8
USC00438169,2007-11-29,0.0,5.0,102.0,0.0,-9.4
USC00438169,2007-11-30,1.3,15.0,127.0,-1.7,-6.1
USC00438169,2007-12-01,2.8,53.0,178.0,-11.1,-13.9
USC00438169,2007-12-02,0.0,0.0,152.0,-5.0,-19.4
USC00438169,2007-12-03,16.3,152.0,305.0,-3.3,-16.1
USC00438169,2007-12-04,9.1,132.0,381.0,-6.7,-12.2
USC00438169,2007-12-05,2.0,25.0,381.0,-5.6,-12.8
USC00438169,2007-12-06,0.3,10.0,381.0,-6.1,-19.4
USC00438169,2007-12-07,0.0,10.0,356.0,-6.1,-17.8
USC00438169,2007-12-08,0.3,3.0,330.0,-1.1,-11.7
USC00438169,2007-12-09,2.8,84.0,381.0,-6.7,-16.7
USC00438169,2007-12-10,2.3,61.0,406.0,-4.4,-13.9
USC00438169,2007-12-11,0.0,5.0,381.0,-1.7,-10.6
USC00438169,2007-12-12,9.1,84.0,432.0,-0.6,-7.8
USC00438169,2007-12-13,0.5,28.0,406.0,-8.3,-18.3
USC00438169,2007-12-14,8.4,124.0,508.0,-2.2,-14.4
USC00438169,2007-12-15,3.8,91.0,533.0,-12.8,-22.2
USC00438169,2007-12-16,4.1,41.0,533.0,-6.7,-21.7
USC00438169,2007-12-17,27.4,358.0,787.0,-12.2,-15.6
USC00438169,2007-12-18,0.3,8.0,711.0,,-22.2
USC00438169,2007-12-19,0.0,0.0,,,-20.0
USC00438169,2007-12-20,,,,-1.1,
USC00438169,2007-12-21,,,762.0,-5.0,-6.1
USC00438169,2007-12-22,0.0,0.0,711.0,-0.6,-11.1
USC00438169,2007-12-23,0.0,0.0,660.0,7.2,-7.8
USC00438169,2007-12-24,14.2,13.0,533.0,-1.7,-4.4
USC00438169,2007-12-25,2.0,79.0,559.0,1.7,-6.1
USC00438169,2007-12-26,0.0,0.0,533.0,1.1,-7.8
USC00438169,2007-12-27,0.0,0.0,508.0,-1.1,-7.8
USC00438169,2007-12-28,7.4,102.0,584.0,-1.1,-4.4
USC00438169,2007-12-29,10.4,86.0,635.0,0.6,-5.0
USC00438169,2007-12-30,0.8,5.0,610.0,0.6,-5.0
USC00438169,2007-12-31,8.1,102.0,711.0,-2.2,-5.0
USC00438169,2008-01-01,3.8,64.0,711.0,-3.9,-9.4
USC00438169,2008-01-02,7.1,122.0,813.0,-12.2,-13.3
USC00438169,2008-01-03,0.0,0.0,762.0,-17.2,-24.4
USC00438169,2008-01-04,0.5,13.0,762.0,-8.3,-26.7
USC00438169,2008-01-05,0.0,5.0,737.0,-3.3,-20.6
USC00438169,2008-01-06,0.0,0.0,711.0,1.1,-8.3
USC00438169,2008-01-07,0.0,0.0,660.0,5.6,-3.9
USC00438169,2008-01-08,0.0,0.0,533.0,11.7,1.1
USC00438169,2008-01-09,0.0,0.0,432.0,9.4,1.7
USC00438169,2008-01-10,3.0,0.0,381.0,2.2,-1.7
USC00438169,2008-01-11,4.1,20.0,381.0,0.6,-6.1
USC00438169,2008-01-12,14.2,3.0,381.0,1.7,-2.2
USC00438169,2008-01-13,0.0,0.0,356.0,1.7,-8.9
USC00438169,2008-01-14,0.5,5.0,381.0,,-8.9
USC00438169,2008-01-15,3.0,46.0,,-2.8,-12.2
USC00438169,2008-01-16,0.0,0.0,406.0,-4.4,-15.0
USC00438169,2008-01-17,0.0,0.0,406.0,-3.9,-17.2
USC00438169,2008-01-18,7.6,69.0,457.0,2.8,-16.7
USC00438169,2008-01-19,4.1,41.0,483.0,-3.9,-12.8
USC00438169,2008-01-20,1.0,25.0,508.0,-10.6,-18.3
USC00438169,2008-01-21,0.3,5.0,483.0,-11.1,-25.0
USC00438169,2008-01-22,0.5,10.0,483.0,-5.0,-20.0
USC00438169,2008-01-23,1.5,46.0,508.0,-5.6,-16.1
USC00438169,2008-01-24,0.8,13.0,508.0,-7.8,-16.7
USC00438169,2008-01-25,0.5,13.0,508.0,-8.3,-22.2
USC00438169,2008-01-26,2.3,74.0,584.0,-3.3,-20.6
USC00438169,2008-01-27,0.5,8.0,533.0,-0.6,-13.9
USC00438169,2008-01-28,0.0,0.0,533.0,-1.7,-13.9
USC00438169,2008-01-29,0.0,0.0,508.0,0.0,-15.6
USC00438169,2008-01-30,3.3,0.0,508.0,1.1,-12.2
USC00438169,2008-01-31,7.1,30.0,508.0,-4.4,-13.3
USC00438169,2008-02-01,0.0,0.0,483.0,-0.6,-14.4
USC00438169,2008-02-02,29.0,81.0,559.0,-3.9,-11.7
USC00438169,2008-02-03,0.5,20.0,584.0,-1.1,-7.2
USC00438169,2008-02-04,1.0,15.0,559.0,-0.6,-6.7
USC00438169,2008-02-05,10.2,104.0,635.0,0.0,-7.8
USC00438169,2008-02-06,2.5,25.0,660.0,-1.1,-2.2
USC00438169,2008-02-07,23.4,323.0,940.0,-3.9,-6.7
USC00438169,2008-02-08,4.3,53.0,940.0,-3.9,-7.8
USC00438169,2008-02-09,0.3,8.0,914.0,-2.2,-10.6
USC00438169,2008-02-10,4.3,46.0,914.0,-0.6,-8.9
USC00438169,2008-02-11,6.4,114.0,940.0,-12.2,-18.3
USC00438169,2008-02-12,0.0,0.0,914.0,-8.3,-24.4
USC00438169,2008-02-13,8.4,86.0,991.0,-1.7,-22.8
USC00438169,2008-02-14,14.2,117.0,1067.0,-2.8,-11.1
USC00438169,2008-02-15,2.8,46.0,1067.0,0.0,-12.8
USC00438169,2008-02-16,0.5,18.0,1041.0,-7.2,-22.2
USC00438169,2008-02-17,0.0,0.0,,1.7,-22.2
USC00438169,2008-02-18,8.4,0.0,965.0,8.3,-16.1
USC00438169,2008-02-19,0.3,0.0,864.0,1.7,-3.9
USC00438169,2008-02-20,1.3,38.0,889.0,-6.7,-16.1
USC00438169,2008-02-21,0.0,0.0,864.0,-7.8,-23.3
USC00438169,2008-02-22,0.0,0.0,864.0,-9.4,-19.4
USC00438169,2008-02-23,3.6,81.0,940.0,-1.7,-17.8
USC00438169,2008-02-24,0.0,0.0,914.0,1.7,-17.8
USC00438169,2008-02-25,0.0,0.0,889.0,3.3,-17.2
USC00438169,2008-02-26,2.5,13.0,864.0,-1.1,-13.3
USC00438169,2008-02-27,12.2,178.0,1041.0,-3.9,-4.4
USC00438169,2008-02-28,1.8,30.0,1041.0,-10.0,-19.4
USC00438169,2008-02-29,0.0,0.0,1016.0,-8.9,-27.2
USC00438169,2008-03-01,5.3,99.0,1092.0,-1.1,-22.8
USC00438169,2008-03-02,5.8,168.0,1168.0,-2.2,-10.6
USC00438169,2008-03-03,0.0,0.0,1041.0,2.8,-17.2
USC00438169,2008-03-04,1.5,0.0,1016.0,3.3,-10.6
USC00438169,2008-03-05,7.9,13.0,965.0,1.7,-5.0
USC00438169,2008-03-06,3.3,8.0,940.0,3.9,-12.2
USC00438169,2008-03-07,0.0,0.0,940.0,6.7,-11.7
USC00438169,2008-03-08,14.0,64.0,991.0,2.8,-1.7
USC00438169,2008-03-09,28.2,10.0,914.0,-7.8,-7.8
USC00438169,2008-03-10,0.3,3.0,914.0,-6.1,-16.1
USC00438169,2008-03-11,0.0,0.0,914.0,1.1,-17.8
USC00438169,2008-03-12,0.0,0.0,889.0,1.1,-17.2
USC00438169,2008-03-13,2.5,48.0,940.0,-1.1,-19.4
USC00438169,2008-03-14,1.3,10.0,940.0,6.1,-19.4
USC00438169,2008-03-15,1.0,10.0,914.0,5.6,-4.4
USC00438169,2008-03-16,1.8,18.0,889.0,2.2,-1.7
USC00438169,2008-03-17,1.3,25.0,889.0,-1.1,-10.6
USC00438169,2008-03-18,0.0,0.0,889.0,3.9,-15.0
USC00438169,2008-03-19,3.8,51.0,889.0,0.0,-13.3
USC00438169,2008-03-20,29.7,36.0,914.0,0.0,-3.3
USC00438169,2008-03-21,7.1,127.0,965.0,-7.8,-12.8
USC00438169,2008-03-22,1.3,13.0,940.0,-1.7,-13.9
USC00438169,2008-03-23,0.0,0.0,914.0,-3.3,-15.6
USC00438169,2008-03-24,0.0,0.0,914.0,0.0,-17.8
USC00438169,2008-03-25,0.0,0.0,914.0,1.1,-17.8
USC00438169,2008-03-26,0.8,18.0,889.0,6.7,-15.6
USC00438169,2008-03-27,0.3,3.0,864.0,4.4,-7.8
USC00438169,2008-03-28,0.8,13.0,864.0,0.0,-4.4
USC00438169,2008-03-29,3.8,76.0,940.0,-4.4,-11.1
USC00438169,2008-03-30,0.0,0.0,914.0,5.6,-13.9
USC00438169,2008-03-31,0.0,0.0,864.0,1.1,-13.9
USC00438169,2008-04-01,4.6,28.0,864.0,9.4,-3.9
USC00438169,2008-04-02,3.6,5.0,787.0,0.6,-6.7
USC00438169,2008-04-03,0.0,0.0,762.0,7.2,-7.2
USC00438169,2008-04-04,0.0,0.0,737.0,1.1,-6.1
USC00438169,2008-04-05,14.5,81.0,813.0,2.8,-1.7
USC00438169,2008-04-06,0.0,0.0,787.0,8.9,-2.8
USC00438169,2008-04-07,0.0,0.0,711.0,10.0,-3.3
USC00438169,2008-04-08,0.0,0.0,660.0,11.1,-4.4
USC00438169,2008-04-09,0.0,0.0,584.0,12.8,-3.9
USC00438169,2008-04-10,0.0,0.0,508.0,8.9,0.6
USC00438169,2008-04-11,0.0,0.0,457.0,3.3,-3.9
USC00438169,2008-04-12,14.0,0.0,432.0,14.4,-3.9
USC00438169,2008-04-13,0.0,0.0,381.0,3.3,-1.7
USC00438169,2008-04-14,0.8,5.0,381.0,5.6,-2.2
USC00438169,2008-04-15,0.3,3.0,356.0,8.9,-4.4
USC00438169,2008-04-16,0.0,0.0,330.0,13.9,-4.4
USC00438169,2008-04-17,0.0,0.0,254.0,21.1,-3.9
USC00438169,2008-04-18,0.0,0.0,178.0,21.7,0.0
USC00438169,2008-04-19,0.0,0.0,51.0,23.3,2.2
USC00438169,2008-04-20,0.0,0.0,0.0,18.9,2.2
USC00438169,2008-04-21,0.0,0.0,0.0,22.8,2.8
USC00438169,2008-04-22,0.0,0.0,0.0,25.0,4.4
USC00438169,2008-04-23,0.0,0.0,0.0,25.0,6.7
USC00438169,2008-04-24,8.9,0.0,0.0,15.6,6.1
USC00438169,2008-04-25,0.0,0.0,0.0,20.0,0.6
USC00438169,2008-04-26,0.0,0.0,0.0,17.2,1.1
USC00438169,2008-04-27,0.8,0.0,0.0,14.4,4.4
USC00438169,2008-04-28,0.3,0.0,0.0,8.3,4.4
USC00438169,2008-04-29,42.2,0.0,0.0,6.1,3.9
USC00438169,2008-04-30,12.7,0.0,0.0,4.4,-4.4
USC00438169,2008-05-01,0.0,0.0,0.0,9.4,-3.9
USC00438169,2008-05-02,0.0,0.0,0.0,13.9,-1.7
USC00438169,2008-05-03,0.8,0.0,0.0,4.4,1.1
USC00438169,2008-05-04,4.1,0.0,0.0,7.8,2.8
USC00438169,2008-05-05,3.3,0.0,0.0,17.8,0.6
USC00438169,2008-05-06,0.0,0.0,0.0,21.1,2.8
USC00438169,2008-05-07,0.0,0.0,0.0,17.8,2.2
USC00438169,2008-05-08,0.8,0.0,0.0,20.6,8.3
USC00438169,2008-05-09,0.0,0.0,0.0,17.8,1.7
USC00438169,2008-05-10,0.0,0.0,0.0,17.8,1.1
USC00438169,2008-05-11,0.0,0.0,0.0,19.4,1.7
USC00438169,2008-05-12,0.0,0.0,0.0,16.7,3.3
USC00438169,2008-05-13,0.0,0.0,0.0,19.4,3.9
USC00438169,2008-05-14,0.0,0.0,0.0,22.8,5.6
USC00438169,2008-05-15,0.0,0.0,0.0,15.6,3.9
USC00438169,2008-05-16,1.5,0.0,0.0,17.8,2.2
USC00438169,2008-05-17,0.0,0.0,0.0,21.1,2.8
USC00438169,2008-05-18,0.3,0.0,0.0,17.8,5.6
USC00438169,2008-05-19,1.0,0.0,0.0,8.9,5.0
USC00438169,2008-05-20,5.8,0.0,0.0,15.6,1.1
USC00438169,2008-05-21,0.0,0.0,0.0,14.4,3.9
USC00438169,2008-05-22,9.4,0.0,0.0,11.7,2.8
USC00438169,2008-05-23,2.3,0.0,0.0,17.2,3.3
USC00438169,2008-05-24,7.4,0.0,0.0,15.0,5.6
USC00438169,2008-05-25,0.0,0.0,0.0,21.1,4.4
USC00438169,2008-05-26,0.0,0.0,0.0,17.8,7.8
USC00438169,2008-05-27,3.8,0.0,0.0,18.3,10.6
USC00438169,2008-05-28,0.0,0.0,0.0,13.9,1.1
USC00438169,2008-05-29,0.0,0.0,0.0,20.6,1.7
USC00438169,2008-05-30,0.0,0.0,0.0,20.6,3.3
USC00438169,2008-05-31,1.0,0.0,0.0,15.6,3.3
USC00438169,2008-06-01,35.1,0.0,0.0,17.8,10.0
USC00438169,2008-06-02,2.8,0.0,0.0,17.8,10.0
USC00438169,2008-06-03,0.5,0.0,0.0,18.3,9.4
USC00438169,2008-06-04,11.4,0.0,0.0,15.0,10.6
USC00438169,2008-06-05,0.5,0.0,0.0,19.4,8.9
USC00438169,2008-06-06,5.3,0.0,0.0,13.3,11.1
USC00438169,2008-06-07,1.3,0.0,0.0,28.9,11.1
USC00438169,2008-06-08,0.0,0.0,0.0,30.0,13.3
USC00438169,2008-06-09,11.4,0.0,0.0,27.8,16.1
USC00438169,2008-06-10,0.5,0.0,0.0,32.2,17.2
USC00438169,2008-06-11,11.7,0.0,0.0,22.2,13.9
USC00438169,2008-06-12,0.3,0.0,0.0,19.4,10.0
USC00438169,2008-06-13,0.0,0.0,0.0,25.0,6.7
USC00438169,2008-06-14,0.0,0.0,0.0,25.0,10.0
USC00438169,2008-06-15,16.3,0.0,0.0,21.7,13.3
USC00438169,2008-06-16,14.0,0.0,0.0,21.1,12.8
USC00438169,2008-06-17,10.2,0.0,0.0,20.6,10.6
USC00438169,2008-06-18,7.4,0.0,0.0,18.3,8.9
USC00438169,2008-06-19,8.9,0.0,0.0,17.2,8.9
USC00438169,2008-06-20,0.3,0.0,0.0,17.2,8.9
USC00438169,2008-06-21,0.5,0.0,0.0,21.7,8.9
USC00438169,2008-06-22,0.0,0.0,0.0,18.9,10.6
USC00438169,2008-06-23,9.4,0.0,0.0,22.8,12.2
USC00438169,2008-06-24,14.5,0.0,0.0,21.1,10.6
USC00438169,2008-06-25,0.8,0.0,0.0,23.9,9.4
USC00438169,2008-06-26,0.0,0.0,0.0,22.8,9.4
USC00438169,2008-06-27,0.0,0.0,0.0,22.8,11.1
USC00438169,2008-06-28,0.0,0.0,0.0,22.2,15.6
USC00438169,2008-06-29,11.2,0.0,0.0,23.9,14.4
USC00438169,2008-06-30,13.0,0.0,0.0,23.9,14.4
USC00438169,2008-07-01,0.0,0.0,0.0,23.3,13.3
USC00438169,2008-07-02,0.0,0.0,0.0,25.6,11.7
USC00438169,2008-07-03,0.0,0.0,0.0,19.4,11.7
USC00438169,2008-07-04,6.6,0.0,0.0,22.2,8.3
USC00438169,2008-07-05,0.0,0.0,0.0,25.0,8.3
USC00438169,2008-07-06,0.0,0.0,0.0,26.7,11.1
USC00438169,2008-07-07,0.0,0.0,0.0,28.3,14.4
USC00438169,2008-07-08,0.0,0.0,0.0,28.3,15.6
USC00438169,2008-07-09,0.0,0.0,0.0,28.3,17.8
USC00438169,2008-07-10,30.7,0.0,0.0,21.1,13.3
USC00438169,2008-07-11,0.0,0.0,0.0,20.0,9.4
USC00438169,2008-07-12,0.0,0.0,0.0,25.6,11.7
USC00438169,2008-07-13,0.0,0.0,0.0,19.4,15.0
USC00438169,2008-07-14,17.5,0.0,0.0,22.8,16.7
USC00438169,2008-07-15,0.0,0.0,0.0,25.0,11.7
USC00438169,2008-07-16,0.0,0.0,0.0,26.7,11.1
USC00438169,2008-07-17,0.0,0.0,0.0,26.1,14.4
USC00438169,2008-07-18,0.0,0.0,0.0,23.3,14.4
USC00438169,2008-07-19,37.6,0.0,0.0,26.1,15.0
USC00438169,2008-07-20,0.0,0.0,0.0,18.9,14.4
USC00438169,2008-07-21,43.4,0.0,0.0,22.8,13.9
USC00438169,2008-07-22,1.0,0.0,0.0,21.7,13.3
USC00438169,2008-07-23,1.3,0.0,0.0,18.3,14.4
USC00438169,2008-07-24,27.9,0.0,0.0,21.1,15.0
USC00438169,2008-07-25,43.7,0.0,0.0,25.6,13.3
USC00438169,2008-07-26,0.0,0.0,0.0,25.6,12.8
USC00438169,2008-07-27,4.8,0.0,0.0,24.4,13.9
USC00438169,2008-07-28,6.4,0.0,0.0,23.9,12.2
USC00438169,2008-07-29,1.8,0.0,0.0,23.3,13.9
USC00438169,2008-07-30,0.5,0.0,0.0,23.9,12.8
USC00438169,2008-07-31,17.8,0.0,0.0,22.8,15.0
USC00438169,2008-08-01,22.1,0.0,0.0,23.3,14.4
USC00438169,2008-08-02,19.6,0.0,0.0,23.3,14.4
USC00438169,2008-08-03,22.4,0.0,0.0,21.1,15.0
USC00438169,2008-08-04,15.5,0.0,0.0,18.9,14.4
USC00438169,2008-08-05,1.3,0.0,0.0,22.2,14.4
USC00438169,2008-08-06,16.8,0.0,0.0,15.0,13.9
USC00438169,2008-08-07,23.1,0.0,0.0,20.6,12.8
USC00438169,2008-08-08,0.8,0.0,0.0,20.6,12.2
USC00438169,2008-08-09,8.1,0.0,0.0,21.1,12.2
USC00438169,2008-08-10,0.0,0.0,0.0,23.9,9.4
USC00438169,2008-08-11,0.8,0.0,0.0,18.3,10.0
USC00438169,2008-08-12,10.7,0.0,0.0,21.1,12.2
USC00438169,2008-08-13,0.8,0.0,0.0,22.8,10.6
USC00438169,2008-08-14,0.0,0.0,0.0,22.8,10.0
USC00438169,2008-08-15,0.0,0.0,0.0,22.8,10.0
USC00438169,2008-08-16,0.0,0.0,0.0,22.2,9.4
USC00438169,2008-08-17,0.0,0.0,0.0,21.7,8.9
USC00438169,2008-08-18,0.0,0.0,0.0,26.7,10.0
USC00438169,2008-08-19,15.7,0.0,0.0,15.6,11.1
USC00438169,2008-08-20,1.0,0.0,0.0,18.9,6.1
USC00438169,2008-08-21,0.0,0.0,0.0,23.9,5.6
USC00438169,2008-08-22,0.0,0.0,0.0,27.2,8.3
USC00438169,2008-08-23,0.0,0.0,0.0,26.1,10.6
USC00438169,2008-08-24,0.0,0.0,0.0,25.6,12.2
USC00438169,2008-08-25,6.4,0.0,0.0,18.3,13.3
USC00438169,2008-08-26,0.0,0.0,0.0,18.3,6.1
USC00438169,2008-08-27,0.0,0.0,0.0,25.0,6.1
USC00438169,2008-08-28,0.0,0.0,0.0,25.0,8.9
USC00438169,2008-08-29,0.0,0.0,0.0,23.9,11.1
USC00438169,2008-08-30,0.3,0.0,0.0,22.8,12.8
USC00438169,2008-08-31,0.0,0.0,0.0,21.7,10.6
USC00438169,2008-09-01,0.0,0.0,0.0,23.3,8.9
USC00438169,2008-09-02,0.0,0.0,0.0,26.7,12.8
USC00438169,2008-09-03,0.0,0.0,0.0,26.1,12.2
USC00438169,2008-09-04,0.0,0.0,0.0,23.9,13.9
USC00438169,2008-09-05,0.0,0.0,0.0,26.7,15.0
USC00438169,2008-09-06,0.0,0.0,0.0,22.2,16.7
USC00438169,2008-09-07,1.8,0.0,0.0,15.6,13.3
USC00438169,2008-09-08,0.0,0.0,0.0,21.1,9.4
USC00438169,2008-09-09,0.3,0.0,0.0,15.6,11.7
USC00438169,2008-09-10,16.5,0.0,0.0,15.0,7.2
USC00438169,2008-09-11,0.0,0.0,0.0,17.2,2.2
USC00438169,2008-09-12,0.0,0.0,0.0,13.9,4.4
USC00438169,2008-09-13,3.0,0.0,0.0,22.8,7.8
USC00438169,2008-09-14,3.0,0.0,0.0,21.7,13.3
USC00438169,2008-09-15,7.1,0.0,0.0,20.0,16.1
USC00438169,2008-09-16,0.0,0.0,0.0,17.8,7.8
USC00438169,2008-09-17,0.0,0.0,0.0,19.4,4.4
USC00438169,2008-09-18,0.5,0.0,0.0,14.4,5.0
USC00438169,2008-09-19,0.0,0.0,0.0,14.4,0.0
USC00438169,2008-09-20,0.0,0.0,0.0,17.8,1.7
USC00438169,2008-09-21,0.0,0.0,0.0,15.0,2.2
USC00438169,2008-09-22,0.0,0.0,0.0,16.7,1.7
USC00438169,2008-09-23,0.0,0.0,0.0,17.8,0.0
USC00438169,2008-09-24,0.0,0.0,0.0,22.2,1.7
USC00438169,2008-09-25,0.0,0.0,0.0,21.1,8.3
USC00438169,2008-09-26,0.0,0.0,0.0,13.3,6.7
USC00438169,2008-09-27,8.1,0.0,0.0,17.8,6.7
USC00438169,2008-09-28,1.5,0.0,0.0,20.0,12.8
USC00438169,2008-09-29,1.0,0.0,0.0,13.3,10.6
USC00438169,2008-09-30,0.0,0.0,0.0,16.7,10.0
USC00438169,2008-10-01,8.6,0.0,0.0,12.8,10.6
USC00438169,2008-10-02,26.7,0.0,0.0,9.4,6.7
USC00438169,2008-10-03,1.3,0.0,0.0,9.4,1.1
USC00438169,2008-10-04,2.3,0.0,0.0,10.6,3.3
USC00438169,2008-10-05,0.0,0.0,0.0,11.7,0.0
USC00438169,2008-10-06,0.0,0.0,0.0,10.0,-1.1
USC00438169,2008-10-07,0.0,0.0,0.0,13.9,-1.1
USC00438169,2008-10-08,0.0,0.0,0.0,17.2,-1.1
USC00438169,2008-10-09,6.6,0.0,0.0,18.3,2.8
USC00438169,2008-10-10,1.3,0.0,0.0,16.7,3.9
USC00438169,2008-10-11,0.0,0.0,0.0,17.2,2.2
USC00438169,2008-10-12,0.0,0.0,0.0,18.3,2.2
USC00438169,2008-10-13,0.0,0.0,0.0,18.9,2.8
USC00438169,2008-10-14,0.3,0.0,0.0,16.1,7.2
USC00438169,2008-10-15,0.0,0.0,0.0,16.1,1.7
USC00438169,2008-10-16,3.6,0.0,0.0,10.0,2.2
USC00438169,2008-10-17,9.1,0.0,0.0,8.3,2.2
USC00438169,2008-10-18,0.0,0.0,0.0,8.3,-3.3
USC00438169,2008-10-19,0.0,0.0,0.0,11.1,-5.0
USC00438169,2008-10-20,0.0,0.0,0.0,10.6,-5.6
USC00438169,2008-10-21,0.5,0.0,0.0,4.4,-3.9
USC00438169,2008-10-22,16.5,0.0,0.0,4.4,-1.1
USC00438169,2008-10-23,0.3,0.0,0.0,5.6,-7.8
USC00438169,2008-10-24,0.0,0.0,0.0,12.8,-5.6
USC00438169,2008-10-25,0.0,0.0,0.0,12.2,-1.7
USC00438169,2008-10-26,53.3,0.0,0.0,13.9,1.7
USC00438169,2008-10-27,0.0,0.0,0.0,11.7,0.6
USC00438169,2008-10-28,0.0,0.0,0.0,6.7,2.8
USC00438169,2008-10-29,11.7,48.0,51.0,-1.1,-2.8
USC00438169,2008-10-30,5.1,64.0,102.0,-0.6,-3.9
USC00438169,2008-10-31,0.0,0.0,76.0,8.3,-7.8
USC00438169,2008-11-01,0.0,0.0,0.0,5.0,-7.8
USC00438169,2008-11-02,0.0,0.0,0.0,3.9,-6.7
USC00438169,2008-11-03,0.0,0.0,0.0,4.4,-5.6
USC00438169,2008-11-04,0.0,0.0,0.0,15.0,-3.3
USC00438169,2008-11-05,0.0,0.0,0.0,16.7,2.8
USC00438169,2008-11-06,0.0,0.0,0.0,15.0,5.0
USC00438169,2008-11-07,5.1,0.0,0.0,13.9,9.4
USC00438169,2008-11-08,2.3,0.0,0.0,13.9,10.6
USC00438169,2008-11-09,13.5,0.0,0.0,7.8,3.3
USC00438169,2008-11-10,2.3,0.0,0.0,2.8,1.1
USC00438169,2008-11-11,5.3,25.0,25.0,0.0,-2.8
USC00438169,2008-11-12,0.3,0.0,0.0,2.8,-3.3
USC00438169,2008-11-13,0.0,0.0,0.0,4.4,-5.6
USC00438169,2008-11-14,4.3,0.0,0.0,10.0,-4.4
USC00438169,2008-11-15,2.0,0.0,0.0,15.6,3.3
USC00438169,2008-11-16,4.3,0.0,0.0,9.4,8.9
USC00438169,2008-11-17,1.0,8.0,0.0,1.7,-2.8
USC00438169,2008-11-18,0.3,8.0,0.0,-3.9,-6.7
